index,timestamp,mq9,mq135
1446,1492793,78,64
1447,1493798,77,73
1448,1494803,76,66
1449,1495880,66,79
1450,1496885,69,66
1451,1497890,66,68
1452,1498895,65,64
1453,1499900,77,69
1454,1500905,75,65
1455,1501910,66,70
1456,1502984,70,70
1457,1503989,62,62
1458,1504994,70,58
1459,1506000,80,70
1460,1507005,79,70
1461,1508010,67,59
1462,1509015,70,60
1463,1510092,65,77
1464,1511097,75,62
1465,1512102,64,62
1466,1513107,74,64
1467,1514112,68,64
1468,1515117,72,66
1469,1516122,78,67
1470,1517127,66,69
1471,1518195,77,65
1472,1519200,66,67
1473,1520205,66,62
1474,1521210,64,61
1475,1522216,68,69
1476,1523221,70,69
1477,1524226,64,71
1478,1525295,74,51
1479,1526300,71,61
1480,1527305,76,69
1481,1528310,68,74
1482,1529315,73,66
1483,1530320,63,74
1484,1531325,73,54
1485,1532395,73,69
1486,1533400,66,67
1487,1534405,71,71
1488,1535410,65,55
1489,1536415,64,68
1490,1537420,66,64
1491,1538426,63,60
1492,1539496,75,65
1493,1540501,69,70
1494,1541506,64,65
1495,1542511,79,82
1496,1543516,77,64
1497,1544521,61,62
1498,1545526,67,67
1499,1546531,74,63
1500,1547609,68,65
1501,1548614,64,68
1502,1549619,69,79
1503,1550624,65,74
1504,1551629,67,69
1505,1552634,67,75
1506,1553639,64,67
1507,1554714,70,70
1508,1555720,75,70
1509,1556725,67,63
1510,1557730,76,67
1511,1558735,67,71
1512,1559740,65,80
1513,1560745,67,68
1514,1561820,72,64
1515,1562825,74,74
1516,1563830,68,73
1517,1564835,73,62
1518,1565840,64,64
1519,1566845,64,78
1520,1567850,67,74
1521,1568855,64,64
1522,1569931,68,69
1523,1570936,70,67
1524,1571941,72,50
1525,1572946,68,55
1526,1573951,69,69
1527,1574956,79,64
1528,1575961,66,64
1529,1577036,70,53
1530,1578041,69,70
1531,1579046,77,63
1532,1580051,63,67
1533,1581056,71,59
1534,1582061,64,55
1535,1583066,69,64
1536,1584139,69,72
1537,1585144,64,58
1538,1586150,66,64
1539,1587155,70,68
1540,1588160,69,63
1541,1589165,70,64
1542,1590170,69,64
1543,1591233,78,55
1544,1592238,69,53
1545,1593243,65,63
1546,1594248,69,62
1547,1595253,64,67
1548,1596258,64,55
1549,1597263,63,70
1550,1598268,71,60
1551,1599331,66,55
1552,1600336,66,64
1553,1601341,65,65
1554,1602347,75,62
1555,1603352,66,69
1556,1604357,74,69
1557,1605362,67,64
1558,1606425,66,67
1559,1607430,74,64
1560,1608435,65,64
1561,1609440,65,59
1562,1610445,69,59
1563,1611450,71,64
1564,1612455,68,70
1565,1613528,65,58
1566,1614533,71,80
1567,1615538,67,75
1568,1616543,70,52
1569,1617549,67,64
1570,1618554,67,68
1571,1619559,79,65
1572,1620636,80,69
1573,1621641,70,58
1574,1622646,68,74
1575,1623651,62,65
1576,1624656,64,74
1577,1625661,71,58
1578,1626666,65,64
1579,1627671,65,72
1580,1628745,64,51
1581,1629750,67,65
1582,1630755,70,70
1583,1631760,74,73
1584,1632765,73,66
1585,1633771,65,73
1586,1634776,74,64
1587,1635854,68,64
1588,1636859,76,64
1589,1637864,65,78
1590,1638869,64,69
1591,1639874,66,64
1592,1640879,64,65
1593,1641884,67,66
1594,1642952,64,67
1595,1643957,75,67
1596,1644962,75,52
1597,1645967,68,64
1598,1646972,75,65
1599,1647977,67,64
1600,1648982,65,57
1601,1649988,67,71
1602,1651058,59,60
1603,1652063,68,69
1604,1653068,76,73
1605,1654073,69,54
1606,1655078,67,69
1607,1656083,74,67
1608,1657088,77,63
1609,1658158,73,64
1610,1659163,67,52
1611,1660168,73,64
1612,1661173,73,69
1613,1662178,64,64
1614,1663183,66,60
1615,1664188,66,59
1616,1665263,66,70
1617,1666298,80,66
1618,1667333,73,61
1619,1668368,71,67
1620,1669403,71,64
1621,1670438,66,70
1622,1671545,66,75
1623,1672580,64,64
1624,1673615,73,73
1625,1674650,74,78
1626,1675685,78,64
1627,1676720,77,65
1628,1677755,65,61
1629,1678790,64,64
1630,1679894,70,62
1631,1680929,70,64
1632,1681964,66,67
1633,1682999,72,64
1634,1684034,64,68
1635,1685069,64,65
1636,1686104,80,66
1637,1687208,72,67
1638,1688244,66,67
1639,1689279,60,64
1640,1690314,65,56
1641,1691349,71,64
1642,1692384,71,61
1643,1693419,65,64
1644,1694523,74,75
1645,1695559,64,64
1646,1696595,64,60
1647,1697631,67,63
1648,1698667,65,70
1649,1699703,63,62
1650,1700739,71,64
1651,1701841,67,64
1652,1702877,74,74
1653,1703913,64,60
1654,1704949,67,64
1655,1705985,74,67
1656,1707020,67,64
1657,1708055,69,64
1658,1709090,73,64
1659,1710182,68,70
1660,1711217,75,62
1661,1712252,67,56
1662,1713287,72,68
1663,1714322,76,73
1664,1715357,69,51
1665,1716392,65,63
1666,1717484,66,68
1667,1718519,70,64
1668,1719554,79,59
1669,1720589,67,63
1670,1721624,67,58
1671,1722659,66,60
1672,1723694,67,71
1673,1724787,65,66
1674,1725822,69,66
1675,1726857,62,71
1676,1727892,67,67
1677,1728927,76,67
1678,1729962,74,75
1679,1730997,64,59
1680,1732103,77,58
1681,1733138,67,64
1682,1734173,80,79
1683,1735208,70,59
1684,1736243,63,68
1685,1737278,70,65
1686,1738313,73,64
1687,1739348,71,55
1688,1740451,64,70
1689,1741486,71,64
1690,1742521,71,51
1691,1743556,73,51
1692,1744591,73,67
1693,1745626,69,63
1694,1746661,66,66
1695,1747764,74,53
1696,1748799,71,66
1697,1749834,65,64
1698,1750869,64,60
1699,1751904,68,67
1700,1752939,63,63
1701,1753974,66,73
1702,1755078,64,65
1703,1756113,74,73
1704,1757148,66,64
1705,1758183,66,61
1706,1759218,75,64
1707,1760253,70,64
1708,1761288,64,51
1709,1762323,64,66
1710,1763431,64,64
1711,1764466,65,61
1712,1765501,70,71
1713,1766536,65,66
1714,1767571,65,63
1715,1768606,65,67
1716,1769641,69,68
1717,1770738,70,64
1718,1771773,62,66
1719,1772808,72,66
1720,1773843,70,55
1721,1774878,69,49
1722,1775913,71,67
1723,1776948,69,64
1724,1778044,67,77
1725,1779080,73,68
1726,1780115,69,65
1727,1781150,69,63
1728,1782185,66,67
1729,1783220,77,58
1730,1784255,73,59
1731,1785363,75,64
1732,1786399,74,78
1733,1787435,71,59
1734,1788471,64,73
1735,1789507,70,67
1736,1790543,66,50
1737,1791579,72,58
1738,1792615,65,64
1739,1793720,70,60
1740,1794756,68,67
1741,1795792,70,64
1742,1796828,65,72
1743,1797864,67,65
1744,1798900,68,64
1745,1799936,69,62
1746,1801040,79,77
1747,1802076,66,66
1748,1803111,65,71
1749,1804147,73,61
1750,1805182,59,54
1751,1806217,64,55
1752,1807252,64,64
1753,1808356,68,63
1754,1809391,76,66
1755,1810426,61,64
1756,1811461,73,64
1757,1812496,73,58
1758,1813531,75,70
1759,1814566,68,73
1760,1815673,67,64
1761,1816708,63,68
1762,1817743,69,59
1763,1818778,64,64
1764,1819813,73,57
1765,1820848,73,64
1766,1821883,78,73
1767,1822918,66,59
1768,1824020,67,52
1769,1825055,66,63
1770,1826090,70,70
1771,1827125,72,62
1772,1828160,67,64
1773,1829195,73,62
1774,1830230,69,65
1775,1831322,71,65
1776,1832357,62,68
1777,1833392,70,64
1778,1834427,65,74
1779,1835462,66,64
1780,1836497,66,67
1781,1837532,65,67
1782,1838624,68,60
1783,1839659,66,74
1784,1840694,71,72
1785,1841729,68,67
1786,1842764,65,66
1787,1843799,64,62
1788,1844834,73,73
1789,1845870,76,64
1790,1846965,72,53
1791,1848000,71,66
1792,1849035,73,61
1793,1850070,68,54
1794,1851105,65,64
1795,1852140,65,64
1796,1853175,70,65
1797,1854278,66,67
1798,1855313,72,64
1799,1856348,70,55
1800,1857383,63,65
1801,1858418,69,53
1802,1859453,64,59
1803,1860488,73,69
1804,1861591,73,53
1805,1862626,69,61
1806,1863661,64,55
1807,1864696,69,60
1808,1865731,66,53
1809,1866766,70,58
1810,1867801,66,66
1811,1868904,71,64
1812,1869940,73,65
1813,1870975,76,65
1814,1872010,74,58
1815,1873045,70,64
1816,1874080,78,70
1817,1875115,64,70
1818,1876150,73,60
1819,1877255,73,74
1820,1878291,70,62
1821,1879327,66,68
1822,1880363,66,64
1823,1881399,68,64
1824,1882435,67,59
1825,1883471,73,65
1826,1884578,67,64
1827,1885614,64,67
1828,1886650,74,59
1829,1887686,65,59
1830,1888722,65,69
1831,1889758,65,67
1832,1890794,64,64
1833,1891898,74,60
1834,1892934,71,73
1835,1893970,67,62
1836,1895006,65,70
1837,1896042,69,61
1838,1897078,66,65
1839,1898114,70,70
1840,1899213,65,58
1841,1900249,74,59
1842,1901285,64,58
1843,1902321,77,62
1844,1903357,73,56
1845,1904393,65,53
1846,1905429,71,65
1847,1906465,71,78
1848,1907569,69,69
1849,1908604,72,71
1850,1909639,62,74
1851,1910674,69,54
1852,1911709,78,67
1853,1912744,67,68
1854,1913779,64,66
1855,1914883,71,69
1856,1915918,62,58
1857,1916953,71,61
1858,1917988,64,68
1859,1919023,69,59
1860,1920058,65,69
1861,1921093,64,61
1862,1922200,66,65
1863,1923235,71,79
1864,1924270,75,64
1865,1925305,79,61
1866,1926340,71,69
1867,1927376,74,66
1868,1928411,66,79
1869,1929515,73,79
1870,1930550,74,66
1871,1931585,71,70
1872,1932620,63,76
1873,1933655,74,64
1874,1934690,69,61
1875,1935725,72,67
1876,1936760,65,64
1877,1937862,70,66
1878,1938897,70,64
1879,1939932,73,66
1880,1940967,64,65
1881,1942002,67,64
1882,1943037,71,64
1883,1944073,74,64
1884,1945175,67,73
1885,1946210,69,55
1886,1947245,64,51
1887,1948280,64,68
1888,1949315,74,66
1889,1950350,74,61
1890,1951385,64,65
1891,1952482,64,67
1892,1953517,67,62
1893,1954552,63,58
1894,1955587,66,72
1895,1956622,66,66
1896,1957657,71,69
1897,1958692,66,66
1898,1959727,67,58
1899,1960832,71,58
1900,1961868,75,65
1901,1962903,66,62
1902,1963938,68,67
1903,1964973,71,53
1904,1966008,64,55
1905,1967043,66,64
1906,1968148,69,78
1907,1969184,78,65
1908,1970220,70,59
1909,1971256,59,67
1910,1972292,64,64
1911,1973328,69,61
1912,1974364,66,58
1913,1975463,70,64
1914,1976500,73,61
1915,1977536,64,70
1916,1978572,75,55
1917,1979608,78,66
1918,1980644,74,64
1919,1981680,75,58
1920,1982785,73,71
1921,1983821,66,69
1922,1984857,73,62
1923,1985893,75,64
1924,1986929,67,69
1925,1987965,71,73
1926,1989001,67,67
1927,1990037,74,66
1928,1991138,66,64
1929,1992174,69,62
1930,1993211,65,63
1931,1994247,75,77
1932,1995283,66,69
1933,1996319,74,80
1934,1997355,67,64
1935,1998454,74,51
1936,1999490,66,57
1937,2000525,63,74
1938,2001561,63,76
1939,2002596,71,64
1940,2003632,64,57
1941,2004668,70,73
1942,2005764,67,64
1943,2006799,66,63
1944,2007834,64,51
1945,2008869,68,61
1946,2009904,67,70
1947,2010939,69,66
1948,2011974,66,71
1949,2013073,64,64
1950,2014108,64,64
1951,2015143,71,52
1952,2016178,64,60
1953,2017213,68,63
1954,2018248,73,57
1955,2019283,77,61
1956,2020318,69,57
1957,2021418,71,64
1958,2022453,64,64
1959,2023488,78,68
1960,2024523,71,61
1961,2025558,70,64
1962,2026593,59,65
1963,2027628,71,61
1964,2028728,77,64
1965,2029763,66,52
1966,2030798,66,66
1967,2031833,74,73
1968,2032868,69,62
1969,2033903,76,64
1970,2034938,65,59
1971,2036042,67,61
1972,2037077,65,62
1973,2038112,67,48
1974,2039147,71,53
1975,2040182,78,52
1976,2041217,64,61
1977,2042252,64,59
1978,2043353,68,63
1979,2044388,69,65
1980,2045423,67,48
1981,2046458,74,64
1982,2047493,65,71
1983,2048528,59,48
1984,2049563,66,63
1985,2050598,69,67
1986,2051702,67,64
1987,2052738,73,63
1988,2053773,69,60
1989,2054808,75,65
1990,2055843,59,68
1991,2056878,67,54
1992,2057913,69,70
1993,2059015,76,58
1994,2060051,65,64
1995,2061087,70,57
1996,2062123,64,64
1997,2063159,78,59
1998,2064195,68,65
1999,2065231,74,59
2000,2066331,66,62
2001,2067367,70,69
2002,2068403,68,64
2003,2069439,67,64
2004,2070475,66,51
2005,2071511,73,67
2006,2072547,66,48
2007,2073583,70,67
2008,2074677,71,65
2009,2075713,59,65
2010,2076749,70,73
2011,2077785,67,64
2012,2078821,64,68
2013,2079857,68,64
2014,2080893,74,55
2015,2081994,71,62
2016,2083030,73,66
2017,2084066,68,64
2018,2085102,66,64
2019,2086138,65,77
2020,2087174,70,64
2021,2088210,75,54
2022,2089309,66,70
2023,2090345,64,64
2024,2091381,66,64
2025,2092417,79,80
2026,2093453,65,62
2027,2094489,66,59
2028,2095525,65,68
2029,2096626,64,59
2030,2097662,61,62
2031,2098698,65,58
2032,2099734,64,67
2033,2100770,65,54
2034,2101805,65,65
2035,2102841,62,64
2036,2103876,70,64
2037,2104977,69,61
2038,2106012,79,72
2039,2107047,80,63
2040,2108082,78,63
2041,2109117,71,67
2042,2110152,65,65
2043,2111187,66,66
2044,2112288,71,76
2045,2113323,62,53
2046,2114358,67,53
2047,2115393,77,64
2048,2116428,64,67
2049,2117463,77,64
2050,2118498,65,64
2051,2119599,74,61
2052,2120634,67,64
2053,2121669,66,64
2054,2122704,66,73
2055,2123739,64,60
2056,2124774,66,78
2057,2125809,77,61
2058,2126908,64,64
2059,2127943,68,61
2060,2128978,67,54
2061,2130013,64,64
2062,2131048,72,53
2063,2132083,70,49
2064,2133118,65,61
2065,2134153,64,59
2066,2135252,66,66
2067,2136287,75,65
2068,2137322,70,49
2069,2138357,62,57
2070,2139392,67,71
2071,2140427,64,74
2072,2141462,70,67
2073,2142561,65,69
2074,2143597,69,64
2075,2144632,69,59
2076,2145667,67,71
2077,2146702,70,64
2078,2147737,71,69
2079,2148772,70,62
2080,2149873,68,67
2081,2150909,80,73
2082,2151945,66,64
2083,2152981,65,66
2084,2154017,79,61
2085,2155053,69,68
2086,2156089,64,64
2087,2157126,69,62
2088,2158231,74,64
2089,2159267,66,64
2090,2160303,64,64
2091,2161339,69,63
2092,2162375,64,74
2093,2163411,68,67
2094,2164447,64,58
2095,2165549,64,66
2096,2166585,75,66
2097,2167621,69,73
2098,2168657,66,67
2099,2169693,65,64
2100,2170729,66,66
2101,2171765,69,53
2102,2172867,75,51
2103,2173904,65,59
2104,2174940,74,69
2105,2175976,74,64
2106,2177012,77,64
2107,2178048,69,64
2108,2179084,64,61
2109,2180187,65,54
2110,2181223,73,61
2111,2182259,66,51
2112,2183295,64,53
2113,2184331,64,69
2114,2185367,64,58
2115,2186403,69,65
2116,2187439,64,59
2117,2188541,64,64
2118,2189578,64,64
2119,2190614,67,64
2120,2191650,67,58
2121,2192686,69,65
2122,2193722,67,61
2123,2194758,63,49
2124,2195851,70,48
2125,2196887,64,64
2126,2197922,66,68
2127,2198957,69,57
2128,2199992,67,68
2129,2201028,64,59
2130,2202063,64,61
2131,2203167,68,63
2132,2204202,68,59
2133,2205238,78,69
2134,2206273,71,61
2135,2207308,70,55
2136,2208343,60,57
2137,2209378,62,54
2138,2210483,65,54
2139,2211518,73,57
2140,2212553,64,64
2141,2213588,64,59
2142,2214623,66,64
2143,2215658,57,68
2144,2216693,59,80
2145,2217728,69,61
2146,2218830,64,48
2147,2219865,75,58
2148,2220900,69,67
2149,2221935,77,59
2150,2222970,67,64
2151,2224005,60,66
2152,2225040,69,58
2153,2226141,69,65
2154,2227176,64,65
2155,2228211,75,62
2156,2229246,70,69
2157,2230281,62,66
2158,2231316,64,64
2159,2232351,68,64
2160,2233452,64,54
2161,2234488,64,61
2162,2235523,71,63
2163,2236558,68,62
2164,2237593,70,51
2165,2238628,74,58
2166,2239663,69,62
2167,2240763,70,64
2168,2241799,71,57
2169,2242835,70,63
2170,2243871,67,68
2171,2244907,69,64
2172,2245943,64,59
2173,2246979,65,80
2174,2248015,74,54
2175,2249112,71,65
2176,2250148,64,56
2177,2251184,66,63
2178,2252220,64,60
2179,2253256,67,64
2180,2254292,67,66
2181,2255329,70,62
2182,2256429,64,64
2183,2257465,67,61
2184,2258501,66,64
2185,2259537,67,55
2186,2260573,64,65
2187,2261609,65,63
2188,2262645,66,66
2189,2263746,68,64
2190,2264782,72,50
2191,2265818,67,54
2192,2266854,70,57
2193,2267890,66,64
2194,2268926,64,61
2195,2269962,70,60
2196,2270998,61,58
2197,2272099,64,75
2198,2273135,61,49
2199,2274171,75,70
2200,2275207,70,57
2201,2276243,64,66
2202,2277279,63,65
2203,2278315,71,64
2204,2279420,71,69
2205,2280456,73,59
2206,2281492,70,67
2207,2282528,66,70
2208,2283564,77,73
2209,2284600,66,50
2210,2285636,75,64
2211,2286737,74,66
2212,2287774,66,63
2213,2288810,70,64
2214,2289846,61,67
2215,2290882,64,65
2216,2291918,64,66
2217,2292954,65,67
2218,2294058,64,67
2219,2295094,69,62
2220,2296130,64,64
2221,2297166,70,64
2222,2298202,66,61
2223,2299237,65,68
2224,2300273,77,64
2225,2301308,76,71
2226,2302409,79,64
2227,2303445,65,54
2228,2304481,70,64
2229,2305516,70,68
2230,2306551,69,48
2231,2307586,64,64
2232,2308621,75,55
2233,2309720,72,55
2234,2310755,64,65
2235,2311790,66,61
2236,2312825,67,58
2237,2313860,75,64
2238,2314895,64,55
2239,2315930,67,55
2240,2317022,64,62
2241,2318057,66,68
2242,2319092,68,53
2243,2320127,64,54
2244,2321162,77,65
2245,2322197,66,69
2246,2323232,64,64
2247,2324336,74,57
2248,2325372,76,54
2249,2326407,64,62
2250,2327442,77,64
2251,2328477,69,65
2252,2329512,76,64
2253,2330547,68,78
2254,2331582,65,68
2255,2332687,66,60
2256,2333723,59,71
2257,2334759,64,65
2258,2335794,66,56
2259,2336830,65,59
2260,2337865,67,67
2261,2338901,69,54
2262,2340005,74,61
2263,2341041,64,59
2264,2342077,75,63
2265,2343113,65,64
2266,2344149,66,62
2267,2345185,71,62
2268,2346221,63,59
2269,2347324,67,69
2270,2348360,70,72
2271,2349396,77,65
2272,2350432,70,60
2273,2351468,69,58
2274,2352504,67,64
2275,2353540,65,64
2276,2354642,74,66
2277,2355678,64,61
2278,2356714,69,64
2279,2357750,75,61
2280,2358786,71,57
2281,2359822,61,64
2282,2360858,65,50
2283,2361894,66,55
2284,2362997,67,50
2285,2364033,61,65
2286,2365069,66,60
2287,2366105,68,65
2288,2367141,69,64
2289,2368177,67,70
2290,2369213,64,73
2291,2370313,70,63
2292,2371349,74,63
2293,2372385,71,74
2294,2373421,67,63
2295,2374457,70,66
2296,2375493,64,63
2297,2376529,68,63
2298,2377634,74,63
2299,2378670,66,65
2300,2379706,64,56
2301,2380742,73,69
2302,2381778,73,64
2303,2382814,71,56
2304,2383850,66,69
2305,2384886,67,64
2306,2385989,64,59
2307,2387026,71,64
2308,2388062,65,54
2309,2389098,63,69
2310,2390134,73,62
2311,2391170,68,66
2312,2392206,66,49
2313,2393307,73,61
2314,2394343,64,59
2315,2395379,68,54
2316,2396415,65,71
2317,2397450,71,64
2318,2398486,77,67
2319,2399521,77,71
2320,2400622,79,67
2321,2401657,63,64
2322,2402692,65,55
2323,2403727,75,68
2324,2404762,66,60
2325,2405797,70,54
2326,2406832,64,64
2327,2407933,64,64
2328,2408968,64,67
2329,2410003,68,59
2330,2411038,73,60
2331,2412073,64,62
2332,2413108,71,68
2333,2414143,73,75
2334,2415178,64,54
2335,2416279,64,57
2336,2417314,65,69
2337,2418349,70,64
2338,2419384,68,75
2339,2420419,64,61
2340,2421454,70,70
2341,2422489,64,55
2342,2423590,64,47
2343,2424626,69,67
2344,2425661,69,64
2345,2426696,71,61
2346,2427731,69,64
2347,2428767,68,59
2348,2429802,70,64
2349,2430902,68,55
2350,2431938,66,55
2351,2432974,71,63
2352,2434010,66,60
2353,2435046,66,68
2354,2436083,78,62
2355,2437119,66,64
2356,2438212,66,58
2357,2439248,68,58
2358,2440284,73,63
2359,2441320,68,55
2360,2442356,73,70
2361,2443392,66,69
2362,2444428,73,66
2363,2445464,69,53
2364,2446569,64,48
2365,2447605,68,66
2366,2448641,71,50
2367,2449677,64,64
2368,2450713,75,68
2369,2451749,71,71
2370,2452785,65,62
2371,2453890,69,69
2372,2454926,67,64
2373,2455962,69,62
2374,2456998,67,67
2375,2458034,66,65
2376,2459070,70,54
2377,2460106,68,70
2378,2461211,62,76
2379,2462247,67,66
2380,2463283,70,67
2381,2464319,66,54
2382,2465355,75,57
2383,2466391,71,58
2384,2467427,65,65
2385,2468464,77,64
2386,2469569,65,64
2387,2470605,73,64
2388,2471641,66,66
2389,2472677,78,58
2390,2473713,80,58
2391,2474749,70,69
2392,2475785,64,74
2393,2476884,62,58
2394,2477920,73,65
2395,2478956,66,64
2396,2479992,72,64
2397,2481028,67,77
2398,2482064,65,70
2399,2483100,74,61
2400,2484196,67,61
2401,2485233,65,53
2402,2486269,64,62
2403,2487305,69,64
2404,2488341,80,61
2405,2489377,64,50
2406,2490413,75,46
2407,2491509,64,64
2408,2492545,67,71
2409,2493581,63,65
2410,2494616,66,62
2411,2495652,77,72
2412,2496687,73,66
2413,2497723,72,63
2414,2498758,65,55
2415,2499857,70,54
2416,2500893,77,64
2417,2501929,59,67
2418,2502964,65,64
2419,2503999,74,66
2420,2505034,66,59
2421,2506069,64,57
2422,2507166,67,75
2423,2508201,69,51
2424,2509236,64,64
2425,2510271,71,66
2426,2511306,66,63
2427,2512341,65,64
2428,2513376,66,51
2429,2514477,74,55
2430,2515513,66,67
2431,2516548,71,59
2432,2517584,68,64
2433,2518619,64,70
2434,2519654,67,64
2435,2520689,69,69
2436,2521791,71,51
2437,2522827,66,54
2438,2523863,64,64
2439,2524899,76,62
2440,2525935,57,64
2441,2526971,73,58
2442,2528007,65,64
2443,2529043,66,63
2444,2530141,64,53
2445,2531177,71,64
2446,2532213,77,63
2447,2533249,68,65
2448,2534285,64,65
2449,2535321,69,62
2450,2536357,70,58
2451,2537460,70,59
2452,2538496,69,68
2453,2539532,66,70
2454,2540568,61,64
2455,2541604,64,62
2456,2542640,78,74
2457,2543676,61,61
2458,2544776,65,64
2459,2545812,65,58
2460,2546848,72,64
2461,2547884,66,57
2462,2548920,81,62
2463,2549956,53,61
2464,2550992,68,64
2465,2552095,70,52
2466,2553131,70,61
2467,2554167,65,50
2468,2555203,69,71
2469,2556239,73,65
2470,2557275,72,78
2471,2558311,74,68
2472,2559347,73,61
2473,2560438,68,69
2474,2561474,66,64
2475,2562510,67,55
